date,symbol,open,high,low,close,volume,source,fetchedAt,series
2023-10-18,VNFIN,1366.0,1370.97,1331.16,1349.99,286745200,vndirect_dchart_public,2026-06-08T09:01:06.147437+00:00,banking_index
2023-10-19,VNFIN,1350.13,1350.81,1322.85,1322.85,196673000,vndirect_dchart_public,2026-06-08T09:01:06.147441+00:00,banking_index
2023-10-20,VNFIN,1322.37,1351.39,1315.72,1348.15,206676300,vndirect_dchart_public,2026-06-08T09:01:06.147445+00:00,banking_index
2023-10-23,VNFIN,1347.1,1349.38,1325.82,1334.06,149111500,vndirect_dchart_public,2026-06-08T09:01:06.147448+00:00,banking_index
2023-10-24,VNFIN,1338.02,1359.04,1333.91,1352.55,138113100,vndirect_dchart_public,2026-06-08T09:01:06.147453+00:00,banking_index
2023-10-25,VNFIN,1354.36,1360.91,1345.07,1345.68,132883200,vndirect_dchart_public,2026-06-08T09:01:06.147457+00:00,banking_index
2023-10-26,VNFIN,1327.5,1329.09,1278.2,1290.95,384123200,vndirect_dchart_public,2026-06-08T09:01:06.147460+00:00,banking_index
2023-10-27,VNFIN,1301.76,1314.43,1287.19,1310.14,186822100,vndirect_dchart_public,2026-06-08T09:01:06.147464+00:00,banking_index
2023-10-30,VNFIN,1305.41,1307.29,1277.04,1277.04,146542400,vndirect_dchart_public,2026-06-08T09:01:06.147468+00:00,banking_index
2023-10-31,VNFIN,1277.52,1284.72,1262.77,1270.1,230399500,vndirect_dchart_public,2026-06-08T09:01:06.147471+00:00,banking_index
2023-11-01,VNFIN,1270.58,1289.73,1269.62,1288.22,200119600,vndirect_dchart_public,2026-06-08T09:01:06.147475+00:00,banking_index
2023-11-02,VNFIN,1289.14,1331.94,1289.14,1331.94,233240100,vndirect_dchart_public,2026-06-08T09:01:06.147478+00:00,banking_index
2023-11-03,VNFIN,1332.43,1341.41,1325.52,1328.4,242661600,vndirect_dchart_public,2026-06-08T09:01:06.147483+00:00,banking_index
2023-11-06,VNFIN,1339.18,1354.03,1337.73,1352.93,193039200,vndirect_dchart_public,2026-06-08T09:01:06.147488+00:00,banking_index
2023-11-07,VNFIN,1348.18,1352.2,1337.27,1337.27,162601800,vndirect_dchart_public,2026-06-08T09:01:06.147491+00:00,banking_index
2023-11-08,VNFIN,1337.85,1384.9,1333.07,1384.9,272661900,vndirect_dchart_public,2026-06-08T09:01:06.147495+00:00,banking_index
2023-11-09,VNFIN,1383.9,1387.61,1369.02,1369.02,293918700,vndirect_dchart_public,2026-06-08T09:01:06.147499+00:00,banking_index
2023-11-10,VNFIN,1357.67,1371.69,1352.23,1352.23,264960900,vndirect_dchart_public,2026-06-08T09:01:06.147502+00:00,banking_index
2023-11-13,VNFIN,1352.45,1357.15,1337.63,1349.38,206161600,vndirect_dchart_public,2026-06-08T09:01:06.147506+00:00,banking_index
2023-11-14,VNFIN,1356.05,1386.27,1356.05,1373.89,290729700,vndirect_dchart_public,2026-06-08T09:01:06.147510+00:00,banking_index
2023-11-15,VNFIN,1386.82,1402.45,1384.95,1389.0,307417300,vndirect_dchart_public,2026-06-08T09:01:06.147513+00:00,banking_index
2023-11-16,VNFIN,1384.53,1392.62,1378.8,1392.62,193216300,vndirect_dchart_public,2026-06-08T09:01:06.147518+00:00,banking_index
2023-11-17,VNFIN,1395.44,1397.29,1350.45,1358.68,325842200,vndirect_dchart_public,2026-06-08T09:01:06.147522+00:00,banking_index
2023-11-20,VNFIN,1344.46,1373.32,1334.46,1363.79,268344100,vndirect_dchart_public,2026-06-08T09:01:06.147526+00:00,banking_index
2023-11-21,VNFIN,1365.11,1377.38,1362.58,1369.49,186219000,vndirect_dchart_public,2026-06-08T09:01:06.147531+00:00,banking_index
2023-11-22,VNFIN,1369.08,1374.93,1359.58,1374.93,228581200,vndirect_dchart_public,2026-06-08T09:01:06.147535+00:00,banking_index
2023-11-23,VNFIN,1377.22,1380.96,1339.25,1339.25,264301300,vndirect_dchart_public,2026-06-08T09:01:06.147538+00:00,banking_index
2023-11-24,VNFIN,1343.96,1346.22,1320.33,1346.22,264313700,vndirect_dchart_public,2026-06-08T09:01:06.147542+00:00,banking_index
2023-11-27,VNFIN,1344.86,1346.01,1325.41,1325.41,157631300,vndirect_dchart_public,2026-06-08T09:01:06.147546+00:00,banking_index
2023-11-28,VNFIN,1326.0,1337.6,1309.59,1337.36,189788500,vndirect_dchart_public,2026-06-08T09:01:06.147549+00:00,banking_index
2023-11-29,VNFIN,1338.79,1347.29,1334.63,1339.62,151720800,vndirect_dchart_public,2026-06-08T09:01:06.147553+00:00,banking_index
2023-11-30,VNFIN,1338.87,1349.04,1332.55,1332.55,197224800,vndirect_dchart_public,2026-06-08T09:01:06.147557+00:00,banking_index
2023-12-01,VNFIN,1339.67,1342.13,1324.82,1341.26,165834100,vndirect_dchart_public,2026-06-08T09:01:06.147560+00:00,banking_index
2023-12-04,VNFIN,1349.23,1372.22,1347.97,1366.42,367602600,vndirect_dchart_public,2026-06-08T09:01:06.147564+00:00,banking_index
2023-12-05,VNFIN,1367.83,1368.93,1352.05,1356.08,199154000,vndirect_dchart_public,2026-06-08T09:01:06.147568+00:00,banking_index
2023-12-06,VNFIN,1357.81,1370.63,1356.16,1370.04,222429100,vndirect_dchart_public,2026-06-08T09:01:06.147572+00:00,banking_index
2023-12-07,VNFIN,1370.76,1382.56,1356.16,1374.3,442486000,vndirect_dchart_public,2026-06-08T09:01:06.147575+00:00,banking_index
2023-12-08,VNFIN,1374.14,1379.66,1365.92,1372.31,196810100,vndirect_dchart_public,2026-06-08T09:01:06.147579+00:00,banking_index
2023-12-11,VNFIN,1373.5,1374.38,1358.57,1366.94,205063300,vndirect_dchart_public,2026-06-08T09:01:06.147583+00:00,banking_index
2023-12-12,VNFIN,1369.5,1371.45,1361.08,1369.25,141398900,vndirect_dchart_public,2026-06-08T09:01:06.147586+00:00,banking_index
2023-12-13,VNFIN,1372.19,1373.8,1351.78,1352.29,219788800,vndirect_dchart_public,2026-06-08T09:01:06.147590+00:00,banking_index
2023-12-14,VNFIN,1356.44,1361.39,1345.9,1347.35,183589500,vndirect_dchart_public,2026-06-08T09:01:06.147593+00:00,banking_index
2023-12-15,VNFIN,1347.42,1355.49,1342.89,1343.88,202518600,vndirect_dchart_public,2026-06-08T09:01:06.147597+00:00,banking_index
2023-12-18,VNFIN,1345.12,1345.9,1325.35,1328.25,169522400,vndirect_dchart_public,2026-06-08T09:01:06.147604+00:00,banking_index
2023-12-19,VNFIN,1325.14,1338.35,1317.05,1338.35,174699900,vndirect_dchart_public,2026-06-08T09:01:06.147607+00:00,banking_index
2023-12-20,VNFIN,1338.77,1341.48,1330.5,1340.2,140117100,vndirect_dchart_public,2026-06-08T09:01:06.147611+00:00,banking_index
2023-12-21,VNFIN,1335.72,1340.18,1330.62,1339.0,122057800,vndirect_dchart_public,2026-06-08T09:01:06.147615+00:00,banking_index
2023-12-22,VNFIN,1338.71,1347.16,1335.81,1341.6,172181000,vndirect_dchart_public,2026-06-08T09:01:06.147619+00:00,banking_index
2023-12-25,VNFIN,1345.33,1356.57,1343.41,1354.29,151748800,vndirect_dchart_public,2026-06-08T09:01:06.147622+00:00,banking_index
2023-12-26,VNFIN,1355.08,1358.35,1349.41,1356.03,154622100,vndirect_dchart_public,2026-06-08T09:01:06.147626+00:00,banking_index
2023-12-27,VNFIN,1358.4,1362.94,1356.97,1358.39,163965000,vndirect_dchart_public,2026-06-08T09:01:06.147630+00:00,banking_index
2023-12-28,VNFIN,1359.3,1373.63,1356.09,1373.45,163515400,vndirect_dchart_public,2026-06-08T09:01:06.147633+00:00,banking_index
2023-12-29,VNFIN,1376.51,1386.38,1375.4,1382.79,195740200,vndirect_dchart_public,2026-06-08T09:01:06.147637+00:00,banking_index
2024-01-02,VNFIN,1389.37,1399.62,1384.16,1387.54,270502500,vndirect_dchart_public,2026-06-08T09:01:06.147640+00:00,banking_index
2024-01-03,VNFIN,1387.82,1407.11,1381.99,1407.11,207454900,vndirect_dchart_public,2026-06-08T09:01:06.147644+00:00,banking_index
2024-01-04,VNFIN,1408.91,1450.39,1408.91,1429.54,514970200,vndirect_dchart_public,2026-06-08T09:01:06.147648+00:00,banking_index
2024-01-05,VNFIN,1430.41,1441.93,1426.69,1438.56,266905700,vndirect_dchart_public,2026-06-08T09:01:06.147651+00:00,banking_index
2024-01-08,VNFIN,1443.04,1452.44,1438.44,1447.31,275139500,vndirect_dchart_public,2026-06-08T09:01:06.147655+00:00,banking_index
2024-01-09,VNFIN,1447.56,1450.51,1441.15,1447.16,257828500,vndirect_dchart_public,2026-06-08T09:01:06.147659+00:00,banking_index
2024-01-10,VNFIN,1447.86,1465.64,1444.32,1459.29,398189200,vndirect_dchart_public,2026-06-08T09:01:06.147663+00:00,banking_index
2024-01-11,VNFIN,1463.46,1478.59,1455.21,1463.49,347162300,vndirect_dchart_public,2026-06-08T09:01:06.147666+00:00,banking_index
2024-01-12,VNFIN,1460.13,1478.37,1443.1,1472.73,437150600,vndirect_dchart_public,2026-06-08T09:01:06.147670+00:00,banking_index
2024-01-15,VNFIN,1478.41,1484.7,1461.35,1461.35,236074100,vndirect_dchart_public,2026-06-08T09:01:06.147674+00:00,banking_index
2024-01-16,VNFIN,1456.54,1468.27,1451.22,1468.27,219371200,vndirect_dchart_public,2026-06-08T09:01:06.147687+00:00,banking_index
2024-01-17,VNFIN,1467.52,1481.18,1463.5,1465.52,308259000,vndirect_dchart_public,2026-06-08T09:01:06.147691+00:00,banking_index
2024-01-18,VNFIN,1468.94,1477.23,1464.9,1474.86,209526400,vndirect_dchart_public,2026-06-08T09:01:06.147696+00:00,banking_index
2024-01-19,VNFIN,1479.73,1490.2,1479.4,1490.2,262629000,vndirect_dchart_public,2026-06-08T09:01:06.147700+00:00,banking_index
2024-01-22,VNFIN,1497.02,1502.43,1484.62,1494.83,252426200,vndirect_dchart_public,2026-06-08T09:01:06.147703+00:00,banking_index
2024-01-23,VNFIN,1498.61,1501.73,1486.75,1489.79,223838900,vndirect_dchart_public,2026-06-08T09:01:06.147713+00:00,banking_index
2024-01-24,VNFIN,1487.42,1500.26,1485.23,1486.78,278048700,vndirect_dchart_public,2026-06-08T09:01:06.147716+00:00,banking_index
2024-01-25,VNFIN,1489.61,1489.79,1480.25,1484.0,161685900,vndirect_dchart_public,2026-06-08T09:01:06.147720+00:00,banking_index
